PerformanceID,PlayerID,ClubID,LeagueID,SeasonID,PositionID,MarketValueEUR,WageEUR,Matches,MinutesPlayed,Goals,Assists,xG,xA,PassAccuracy,KeyPasses,TacklesWon,Interceptions,DefensiveDuelsWon,Shots,ShotsOnTarget,DribblesCompleted,ProgressivePasses,ProgressiveCarries,GoalContribution,GoalValueRatio,PerformanceScore
5888,1311,80,7,2,10,22082000,8970,31,2261,0,1,0,0.55,69.6,0.27,0.12,0.02,45.5,0,0,0,6.26,0.34,1,0,20.25
5889,308,66,6,3,9,24355000,8420,35,2479,4,0,3.68,0.15,84.6,0.46,1.74,3.25,69.8,0.27,36.5,1.23,4.68,1.03,4,0.0000001642,40.12
5890,1868,15,2,2,8,65610000,29230,26,2340,0,0,0.59,0.17,90.3,0,1.41,1.01,53.6,0.13,31.2,0,5.52,0.17,0,0,19.67
5891,1673,1,1,4,1,31628000,13070,15,1064,5,2,4.6,2.69,80.7,2.34,0.85,0.33,52,4.91,33.3,3.75,3.09,2.74,7,0.0000001581,44.98
5892,1627,85,8,1,4,4011000,1410,19,1147,4,4,4.69,5,79,1.73,1.92,0.75,59.1,2.64,38.4,1.95,7.1,4,8,0.0000009973,52.9
5893,1894,49,5,3,1,34313000,13780,18,1344,13,5,16.39,5.25,73.9,0.84,1.18,0.48,41.2,3.38,28.7,2.96,0.96,3.15,18,0.0000003789,86.72
5894,496,55,5,3,8,19330000,4830,15,1053,1,0,1.09,0.03,86.4,0.84,3.01,2.06,92,1.35,47.5,0.37,6.55,2.29,1,0.0000000517,26.35
5895,937,84,7,5,8,61359000,24490,38,2948,2,3,2.18,3.39,76.7,1.13,2.45,1.84,61.2,0,0,0.9,3.8,1.53,5,0.0000000326,45.01
5896,1179,89,8,1,9,21964000,3540,25,2149,1,2,0.64,2.28,75.6,0.59,2.31,1.99,62.3,1.36,40.6,0.92,3.65,2.68,3,0.0000000455,34.02
5897,353,52,5,2,6,26205000,7470,25,1616,2,3,1.44,3.69,86.8,1.64,3.05,2.22,52.5,2.52,18.5,2.37,4.69,6.7,5,0.0000000763,45.78
5898,1060,39,4,4,1,65633000,17200,29,1945,9,4,8.67,6.64,71.5,2.93,0.78,0.57,70.3,2.53,39.9,1.68,3.14,4.16,13,0.0000001371,73.83
5899,1779,87,8,4,6,22813000,5820,25,1491,4,4,2.17,4.57,75.7,2.81,1.48,0.62,41.8,2,27.1,1.12,6.89,3.25,8,0.0000001753,53.81
5900,1713,83,7,4,1,54583000,15550,26,2340,4,5,4.98,4.72,77.3,1.27,0.75,0.55,45.9,2.98,26.8,0.21,2.9,3.22,9,0.0000000733,55.57
5901,1031,79,7,1,2,33400000,5750,24,1845,14,4,13.4,3.68,79.6,1.67,0.71,0.3,54.6,2.74,49.4,0.07,2.41,1.3,18,0.0000004192,89.34
5902,1428,80,7,5,1,39132000,7720,30,2700,8,1,9.5,1.37,73.6,2.45,0.58,0.68,53.8,1.38,31.2,2.12,1.9,3.55,9,0.0000002044,58.21
5903,1538,81,7,5,9,19711000,4150,32,2880,0,3,0.23,3.11,80.1,0,2.51,2.27,59,1.04,32.3,1.14,6,1.55,3,0,36.89
5904,1850,88,8,2,10,5463000,1130,18,1192,0,0,0,0.17,76.7,0.08,0.19,0,41.2,0,0,0,3.75,0.07,0,0,11.3
5905,175,74,7,3,4,15179000,4920,22,1579,2,7,2.09,4.92,83.4,2.29,1.94,1.38,74.2,1.97,47,2.41,7.03,0.73,9,0.0000001318,58.96
5906,1341,3,1,4,2,71125000,28510,23,1564,9,2,7.59,3.12,72.5,0.79,0.43,0.18,49.8,2.79,27.8,3.43,3.36,4.82,11,0.0000001265,60.34
5907,922,29,3,1,6,167629000,60880,38,3362,8,7,5.73,4.91,81.2,1.6,1.91,2.33,45.4,1.84,52.3,3.69,5.8,1.65,15,0.0000000477,87.84
5908,637,39,4,3,5,62164000,20570,38,3420,11,11,10.53,8.85,83.5,0.51,2.01,0.42,33.2,2.26,40.9,1.16,2.27,3.53,22,0.000000177,111.15
5909,832,72,6,4,3,20231000,5120,28,2497,9,6,10.17,7.31,70,1.01,0,0,35.8,2.78,51.6,0.84,3.86,2.14,15,0.0000004449,77.41
5910,1000,63,6,4,7,19471000,6150,19,1710,1,1,1.17,1.24,87.4,0.41,1.74,2.02,73.9,0.72,40.7,0.85,3.32,1.1,2,0.0000000514,27.62
5911,1999,45,4,3,7,20011000,3660,22,1614,0,3,0.61,3.05,75.8,0.24,2.45,0.27,61.2,0,0,0.42,6.27,1.31,3,0,30.42
5912,1831,64,6,3,7,59770000,12240,26,2307,1,4,1.43,3.57,79.6,1.2,1.75,1.55,66.2,0.14,45.4,0.93,4.96,1.53,5,0.0000000167,42.66
5913,1191,96,8,4,6,10030000,1830,15,1303,2,4,1.16,3.69,89.6,1.77,1.78,0.39,52.9,2.14,41.4,1.99,4.22,4.52,6,0.0000001994,44.04
5914,1859,68,6,1,8,24304000,9580,21,1791,0,1,0,1,81.8,1.16,0.57,2.71,68.6,0.68,33.7,0.51,2.41,0.7,1,0,23.35
5915,560,66,6,1,5,23186000,7490,30,1781,2,0,1.59,1.21,76.8,1.73,1.27,1.74,67.5,2.11,47,1.85,4.27,5.17,2,0.0000000863,30.73
5916,803,63,6,2,10,7014000,3010,17,1128,0,0,0,0.26,69.6,0.43,0,0.4,59.1,0,0,0,4.62,0.36,0,0,12.63
5917,785,39,4,2,6,32660000,9060,29,2321,0,3,1.33,3.41,78.8,0.66,1.82,2.36,42.6,2.18,38.3,0.57,11.56,3.86,3,0,38.67
5918,65,61,6,5,8,11034000,1760,12,1080,2,0,2.43,0,79.4,0.47,1.54,1.41,35.5,0.84,38.2,0.64,4.43,1.82,2,0.0000001813,24.01
5919,1121,24,2,4,8,98473000,33320,38,3152,2,0,2.39,0.55,89.6,1.68,3.02,3,69.5,0.92,49.4,0,5.37,2.59,2,0.0000000203,38.8
5920,479,73,7,2,7,13284000,3070,16,1038,0,1,1.07,1.96,85.3,0.3,1.85,1.42,59.8,0,0,0.68,1.66,2.62,1,0,20.03
5921,1524,41,4,4,6,44491000,10430,10,900,0,3,0.56,3.24,82.9,2.72,2.3,2.3,47.1,1.79,29.1,1.37,3.73,3.78,3,0,33.91
5922,1173,86,8,4,10,23463000,8180,20,1800,0,0,0,0.29,73,0.28,0.08,0.07,72.6,0,0,0,6.33,0.36,0,0,15.77
5923,1997,5,1,2,3,55402000,11300,28,2101,14,7,13.46,6.47,79.2,1.14,0.3,0.42,44.1,3.57,55,0.94,3.44,2.45,21,0.0000002527,101.81
5924,1726,48,4,2,6,17482000,5020,21,1795,3,2,3.82,1.91,79.6,1.8,0.86,1.18,41.3,1.29,20.4,0,4.26,2.79,5,0.0000001716,39.88
5925,1336,63,6,5,1,46235000,18640,38,3420,11,8,12.09,9.92,92.3,0.97,0.29,0.75,43.6,2.45,20.6,1.92,1.38,2.42,19,0.0000002379,97.93
5926,1124,13,2,4,4,52928000,20600,28,2070,2,1,2.92,4.83,73.1,0.47,2.22,1.18,57.3,2.49,41.6,2.81,7.64,5.04,3,0.0000000378,35.4
5927,1260,55,5,1,1,80631000,29840,37,3171,14,4,13.42,2.61,79.5,0.45,0.63,0.92,29.2,2.04,53.3,1.12,5.43,2.31,18,0.0000001736,93.83
5928,1342,24,2,4,2,50347000,18960,30,2681,14,3,16.2,3.22,72.6,1.68,0.93,0.3,39.5,2.87,31.9,1.23,2.52,3.5,17,0.0000002781,88.76
5929,125,54,5,3,4,39743000,12300,28,2294,3,3,2.81,4.64,81.9,2.1,2.23,1.19,40.7,3.18,27.8,2.19,8.46,2.98,6,0.0000000755,49.94
5930,1357,26,3,4,6,26389000,8340,29,1520,2,5,2.09,5.7,95.2,1.67,1.01,1.38,63.2,1.97,29.5,2.59,9.41,0.53,7,0.0000000758,50.07
5931,1118,75,7,4,9,53553000,13750,19,1710,2,1,2.37,1.13,81.3,1.22,3.06,2.08,63.8,0.18,30.1,0.37,4.79,2.19,3,0.0000000373,35.17
5932,1262,55,5,5,5,21365000,9510,29,2179,3,5,3.64,5.59,84,3.48,1.72,2.07,72.8,0.94,42.5,2.83,4.12,2.49,8,0.0000001404,58.72
5933,471,60,5,4,6,21988000,9720,35,1677,5,5,5.77,7.27,95.6,0.48,2.11,1.68,39,0.78,42.8,2.67,9.2,2.93,10,0.0000002274,62.87
5934,647,56,5,2,10,22377000,5960,26,1795,0,0,0,0.4,81,0.16,0.04,0.17,47.4,0,0,0,2.7,0,0,0,13.3
5935,130,60,5,5,3,173565000,76900,34,2266,8,8,7.83,6.97,87.5,0.49,0.88,0.52,39.7,3.2,45.8,2.75,4.43,4.1,16,0.0000000461,83.8
5936,1808,50,5,3,5,40243000,7670,29,2103,4,5,3.48,6.06,89.5,0.36,1.76,1.46,47.3,2.96,38.1,0.48,1.87,7.41,9,0.0000000994,57.95
5937,615,26,3,4,1,57944000,23600,33,2686,10,7,9.12,8.37,78.5,1.47,0.17,0.9,54.7,2.79,35.6,3.18,2.96,1.35,17,0.0000001726,88.16
5938,1178,29,3,1,5,24595000,5510,20,1433,2,4,2.44,3.3,91.9,2.45,1.93,1.74,52.4,2.18,32.1,1.04,7.12,2.15,6,0.0000000813,47.66
5939,36,67,6,5,9,25284000,8790,29,2167,0,0,0.2,0.24,73.8,1.1,1.77,2.63,61.1,0.71,31.4,0.97,7.23,1.09,0,0,23.84
5940,1249,34,3,1,2,54363000,12700,36,2401,10,5,10.56,5.99,80,2.27,1.31,0.54,61.5,3.68,41.2,2.19,2.88,4.36,15,0.0000001839,83.09
5941,302,76,7,3,4,10164000,4100,11,859,0,3,0,3.65,89.3,1.7,1.16,0.91,55,2.03,43,2.69,9.21,6.37,3,0,33.8
5942,1639,92,8,3,5,10207000,3420,21,1624,2,5,1.44,6.15,74.8,1.72,2.78,2.06,61.7,1.43,39.3,1.83,6.41,3.88,7,0.0000001959,52.54
5943,58,14,2,3,4,14486000,6010,17,1384,4,4,6.79,5.22,84.1,2.12,0.71,1.45,54,1.46,29.2,1.6,3.66,2.6,8,0.0000002761,51.34
5944,294,8,1,2,7,121451000,19720,26,2340,3,0,2.47,0.24,79.6,1.11,2.17,1.4,72.3,1.42,32.6,1.01,4.68,1.15,3,0.0000000247,34.81
5945,1042,88,8,1,2,12487000,3170,17,1388,5,0,8.17,0,70.2,1.74,0.35,0.65,45.6,2.68,46.2,0,2.19,3.36,5,0.0000004004,36.09
5946,1898,23,2,3,2,18676000,3330,12,1080,2,2,3.75,4.45,76,1.63,0.72,0.63,39.2,4.32,33.3,2.15,2.03,1.63,4,0.0000001071,30.47
5947,385,58,5,1,1,107282000,41550,28,2149,14,6,12.45,7.27,76.2,1.74,0.17,0.44,39.2,3.28,44.6,1.22,5.35,5.7,20,0.0000001305,101.02
5948,891,6,1,3,9,28226000,10170,23,1708,1,2,1.46,2.14,79,1.18,2.32,1.37,53.5,0.46,39.5,1.36,4.99,1.77,3,0.0000000354,32.83
5949,117,19,2,2,2,107580000,25870,27,2359,10,3,10.93,3.42,74.4,0.56,0.5,0.36,58.4,3.62,28.5,1.59,3.6,3.49,13,0.000000093,70.75
5950,186,25,3,2,10,62198000,27660,32,2583,0,0,0,0.18,71,0.24,0.21,0.49,35.8,0,0,0,3.32,0.25,0,0,16.22
5951,1751,49,5,4,2,116368000,32040,29,2363,8,8,6.65,9.11,73,0.98,0.94,0.25,48,2.71,33.9,1.23,3.26,3.16,16,0.0000000687,83.07
5952,1,15,2,1,4,66063000,20010,32,2214,5,4,5.53,4.13,71.4,3.22,1.95,1.67,55.1,2.85,37.2,0.48,5.06,5.89,9,0.0000000757,63.25
5953,1900,91,8,1,8,11181000,1960,16,1012,0,0,0.29,0.69,92,0,2.51,1.53,49.4,0.7,36.9,0.51,4.21,3.31,0,0,18.06
5954,1757,10,1,4,1,70493000,21800,30,1985,11,3,12.06,2.76,71.2,2.13,0.35,0.51,41.1,3.25,37.5,3.81,2.78,3.47,14,0.000000156,74.76
5955,11,77,7,4,8,7781000,1220,22,1819,1,0,1.55,0.64,83.4,1.5,3.71,1.88,54,0.36,30.9,0.5,3.33,1.61,1,0.0000001285,27.28
5956,80,15,2,3,5,69227000,10990,24,2160,4,7,6.54,5.16,90,2.35,2.35,2.36,38.4,1.05,41.1,0.37,2.92,3.12,11,0.0000000578,69.05
5957,1686,34,3,3,3,73702000,25050,33,2970,11,5,13.71,3.52,78,0.5,0.54,1.05,27.9,1.78,29.9,1.8,4.1,3.86,16,0.0000001492,85.28
5958,1545,89,8,2,5,20589000,7740,23,2070,2,5,1.91,6.77,80.8,0.88,2.87,1.39,49.8,0.94,52.4,1.88,5.96,2.69,7,0.0000000971,51.19
5959,1612,67,6,4,5,18715000,3160,32,1937,1,2,1.71,0.92,88.2,2.87,2.87,0.8,57.8,2.35,27.8,2.26,5.1,1.89,3,0.0000000534,36.8
5960,1686,34,3,2,3,72974000,17760,29,1478,12,9,12.87,9.66,72.8,2.31,0.87,0.92,19.3,3.5,30.1,2.88,1.81,0,21,0.0000001644,99.66
5961,224,91,8,4,6,17772000,6720,34,1848,5,10,6.32,11.39,79.2,3.81,2.35,0.54,50.3,1.71,30.6,1.85,5.23,3.58,15,0.0000002813,85.22
5962,1283,19,2,4,3,170422000,39270,35,3150,15,8,15.56,10.02,76.9,0.58,0.9,0.49,40.8,2.98,28.2,2.33,3.62,3.22,23,0.000000088,113.53
5963,980,23,2,3,4,32506000,8170,16,1175,3,0,4.16,1.2,86.3,3.28,0.74,3.15,50.1,2.05,57.3,2.2,8.89,1.9,3,0.0000000923,36.72
5964,1157,52,5,2,5,28538000,6670,38,3162,4,3,3.89,4,78.7,2.45,1.1,2.19,45.4,2.87,38.8,0,6.19,1.42,7,0.0000001402,55.26
5965,1546,76,7,5,8,39745000,17730,24,1562,1,2,1.36,1.98,82.8,0.48,3.44,1.82,58.4,0.15,33.6,0.09,3.03,1.16,3,0.0000000252,32.23
5966,1974,70,6,2,10,13098000,5050,24,1720,0,0,0,0.17,70.1,0.1,0.04,0.02,38.8,0,0,0,3.15,0.08,0,0,12.24
5967,1806,23,2,1,1,88225000,21110,36,2330,11,6,10.86,6.38,78.2,2.51,0.82,1.17,44.9,2.55,39.9,0,2.28,3.6,17,0.0000001247,90.12
5968,1377,86,8,3,8,28381000,7080,30,2252,0,4,0.8,3.29,81.7,0.44,0.96,1.55,54.6,0.94,28.5,0.38,5.82,1.22,4,0,36.42
5969,503,90,8,4,1,34128000,14140,24,2116,7,4,8.65,3.16,82.4,1.22,0.84,0.45,62.1,2.3,33.6,1.11,2.75,4.01,11,0.0000002051,63.79
5970,1394,61,6,2,1,54752000,10540,25,2121,8,6,7.84,5.38,68.2,0.92,0.31,0.64,52.6,4.24,46.2,2.31,1.74,2.88,14,0.0000001461,72.89
5971,1764,10,1,1,2,26980000,9970,26,1626,9,1,8.89,0.73,69.8,1.74,0.91,0.92,46.4,4.02,40.2,2.55,3.02,2.4,10,0.0000003336,57.82
5972,640,38,4,1,8,25566000,9590,30,1465,1,3,1.03,2.72,81.9,1.04,2.67,3.09,53.9,0,0,0.7,4.78,2.28,4,0.0000000391,38.6
5973,1385,50,5,2,3,41223000,11190,14,1103,8,1,7.95,3.42,65.7,1.44,0.77,0.92,32.7,4.88,38.6,2.18,0,2.28,9,0.0000001941,49.27
5974,840,42,4,3,8,19924000,3570,19,1697,1,1,1.8,1.26,87.7,1,2.63,1.16,76.6,0.53,48.9,1.71,4.1,2.92,2,0.0000000502,29.9
5975,1867,13,2,1,2,123483000,27480,26,1977,5,5,5.47,6,74.3,1.63,0.01,0.71,37.5,0.97,37,1.04,2.36,2.36,10,0.0000000405,57.1
5976,1208,16,2,4,4,60600000,21190,32,1896,4,6,4.49,5.26,78.8,1.96,1.73,1.58,54,0.8,44.3,1.17,6.82,3.85,10,0.000000066,64.13
5977,1963,78,7,3,9,7730000,2710,18,920,0,1,0.37,1.05,92.2,0.46,1.81,1.15,60.2,0.55,26.8,0,2.94,1.14,1,0,19.76
5978,1635,4,1,1,4,47319000,8460,22,1687,2,5,3.93,4.42,89.3,2.74,2.36,1.51,56.3,2.39,47.1,1.81,7.06,1.24,7,0.0000000423,52.68
5979,1845,93,8,4,3,24259000,6200,26,2340,15,2,15.2,2.67,67.2,1.18,0.89,0.43,64.1,3.67,36.8,3.7,2.35,3.88,17,0.0000006183,87.55
5980,51,41,4,4,8,11699000,3130,15,1350,0,1,0.49,1.52,78.5,0,1.91,3.11,45.2,0.3,29.5,0.02,3,1.42,1,0,22.02
5981,356,20,2,2,4,50523000,16260,19,1175,3,0,3.39,1.29,81.6,3.57,2.37,3.45,37.3,2.39,38.7,2.99,6.66,3.67,3,0.0000000594,38.62
5982,312,37,4,3,3,39663000,9620,21,1620,4,2,4.43,2.27,73.4,1.08,0.68,0.3,23.9,2.3,51.7,0,1.44,1.71,6,0.0000001008,38.16
5983,1170,20,2,3,1,62331000,22460,30,2654,10,5,9.15,6.11,80.4,0.68,1.86,0.74,62.2,4.72,45.9,0.92,1.78,4.23,15,0.0000001604,81.88
5984,1382,54,5,5,8,52414000,18980,34,2528,4,1,3.37,1.8,88,2.04,2.74,1.26,73.9,0.44,38.9,0.56,6.44,4.04,5,0.0000000763,48.14
5985,679,8,1,3,7,34463000,6390,25,2238,0,1,0.6,1.57,73.9,0.96,2.29,1.81,70.1,1.02,29,0.7,4.98,1.69,1,0,26.95
5986,210,9,1,4,6,10787000,3850,4,286,0,0,0.39,0,81.3,1.71,2.59,2.09,45.8,2.5,30.1,2.5,7.82,1.53,0,0,19.25
5987,810,10,1,2,10,80080000,16640,33,2970,0,2,0,2.06,65.3,0.38,0.13,0.2,45.1,0,0,0,3.11,0.42,2,0,25.25
5988,735,45,4,4,6,48756000,18830,21,1733,1,4,0.13,6.84,80.8,2.99,2.61,1.26,72.7,0.57,39.4,1.46,7.22,3.83,5,0.0000000205,46.65
5989,1293,70,6,3,2,90037000,20450,31,2357,18,4,17.21,3.2,78.4,1.48,0,0.1,61.2,1.74,28.1,2.44,3.22,2.63,22,0.0000001999,106.88
5990,1500,78,7,2,7,26869000,11330,38,2833,3,4,2.77,4.93,88.3,1.67,2.68,2.11,59.4,0.52,18.3,0.45,5.79,2.17,7,0.0000001117,55.87
5991,1943,15,2,1,6,71512000,27380,27,2392,3,5,4.47,5.77,87.2,2.49,1.27,0.91,56.2,1.45,39.1,1.53,8.52,3.67,8,0.000000042,58.47
5992,1215,5,1,4,1,49910000,10810,29,1788,11,3,13.96,4.37,80.9,0.65,1.68,0.85,43.2,1.95,33.7,2.2,3.75,1.92,14,0.0000002204,74.15
5993,1304,62,6,5,9,18180000,3310,22,1780,0,1,0.4,1.15,81,0.47,1.75,3.31,63.2,1.21,30.4,0.8,6.88,2.8,1,0,27.5
5994,1346,76,7,5,3,45453000,18820,38,3420,13,7,15.55,8.5,81.1,0.51,0.94,0.64,48.5,2.46,45.7,1.26,0,4.15,20,0.000000286,101.65
5995,1275,70,6,4,9,8060000,2440,25,2113,1,1,0.83,1.09,86.7,0.89,1.85,2.48,56.7,0.5,48.2,0.45,3.15,2.78,2,0.0000001241,30.58
5996,853,33,3,4,7,22824000,4550,23,1923,0,1,0.9,0.98,74.8,1.19,1.78,0.28,67.9,0.47,22.1,0.2,5.25,2.85,1,0,24.49
5997,48,3,1,1,7,17446000,4190,13,919,0,1,0.6,0.58,81.5,0,3.13,2.6,50.9,0.47,37.2,0.47,4.1,1.9,1,0,22.54
5998,917,77,7,2,2,36578000,12740,37,3330,17,3,17.38,3.15,81.8,2.43,0.35,0.52,60.1,5.35,21.6,2.85,0.47,1.88,20,0.0000004648,102.86
5999,1561,95,8,4,4,30762000,12370,23,1629,3,4,2.14,4.42,84.6,1.4,1.51,0.61,56.6,2.35,48,1.71,8.18,2.67,7,0.0000000975,49.43
6000,1333,43,4,1,1,58118000,23030,37,3330,10,4,12.91,5.45,80.8,2.07,0.6,0.91,36.6,4.39,33.1,2.68,1.66,2.69,14,0.0000001721,79.33
6001,876,67,6,3,3,30729000,6510,27,2411,6,6,7.34,7.21,64.2,2.18,0.36,1.25,44.9,3.15,43.3,1.48,2.04,3.06,12,0.0000001953,68.35
6002,1046,13,2,4,8,58395000,16810,24,1953,0,3,0.22,2.19,83.1,1.82,1.59,2.85,62.6,0.52,40,0.48,5.15,1.11,3,0,35.73
6003,1157,52,5,4,5,45937000,15950,33,2970,7,6,5.31,4.35,86.7,2.24,2.76,3.41,69.5,2.07,55.1,3.13,5.75,2.05,13,0.0000001524,82.98
6004,1784,52,5,4,8,7091000,2860,10,697,0,0,0.17,0,82.8,0.94,2.08,1.98,75.3,0.32,26,0.03,3.28,2.13,0,0,17.71
6005,1263,87,8,2,3,21582000,6070,22,1845,13,5,13.75,4.51,77.3,2.04,0.5,0.32,47.4,2.11,64.3,0.26,1.87,5.5,18,0.0000006024,91.17
6006,469,62,6,4,6,85088000,17370,31,2332,7,9,7.63,8.24,74.8,3.31,1.41,1.22,42.7,2.23,33,0.34,6.76,6.83,16,0.0000000823,91.71
6007,914,72,6,1,1,13491000,3080,18,868,8,4,10.01,4.46,72.9,0.22,1.02,1.03,66.5,3.32,44.3,3.45,3.25,1.44,12,0.000000593,61.67
6008,80,14,2,1,5,28958000,6190,32,2245,2,5,2.84,7.34,76.7,1.35,1.95,0.94,55.9,0.94,36.3,0,5.44,1.13,7,0.0000000691,49.77
6009,417,78,7,3,8,8893000,2260,30,2391,1,1,1.51,1.3,71.1,1.21,2.83,1.4,53.8,0.72,28,0.4,4.4,0.56,2,0.0000001124,30.51
6010,298,75,7,2,7,23480000,5590,28,1708,1,3,1.15,3.42,81.2,1.03,4.12,2.83,68.3,0.48,38.2,0.81,3.58,3.91,4,0.0000000426,41.43
6011,1565,86,8,1,4,5265000,2020,27,1962,6,4,5.01,5.14,69.9,2.11,2.17,1.89,65.3,1.68,30.1,0.46,6.17,3.92,10,0.0000011396,65.08
6012,1146,10,1,2,2,18170000,4740,20,1227,4,1,3.05,1.57,74,1.45,0.85,0.71,54.7,3.33,28.8,1.87,2.75,2.56,5,0.0000002201,36.13
6013,805,76,7,1,9,32950000,8340,32,2653,0,3,0.35,3.29,94,1.17,3.38,2.85,62,1.14,38.3,0.12,4.32,2.1,3,0,39.84
6014,1359,54,5,3,5,58050000,17550,29,2534,7,3,7.72,2.21,71.6,1.17,2.42,1.14,52.5,2.6,41.3,0.86,2.4,1.3,10,0.0000001206,61.48
6015,1134,63,6,5,4,40629000,8480,22,1623,5,5,4.98,6.48,84.6,2.44,2.12,1.62,60.3,1.26,43.3,1.57,3.43,1.28,10,0.0000001231,61.95
6016,1364,28,3,3,9,25709000,10230,23,1765,0,2,0.59,1.67,81,0.24,2.12,0.35,66.6,1.04,34.9,0.48,4.5,2.95,2,0,26.98
6017,1062,79,7,1,6,42348000,16850,31,2263,8,6,8.42,5.78,84,3.22,1.31,1.91,45.2,2.96,44.8,0.36,3.6,2.91,14,0.0000001889,81.05
6018,1289,39,4,5,5,25695000,9960,29,1981,1,5,0,5.29,74.9,3.09,1.68,0,76.5,1.42,45.8,1.15,1.3,1.32,6,0.0000000389,44.6
6019,1832,3,1,1,10,29443000,5200,38,2877,0,0,0,0.51,66.6,0.13,0.05,0.34,48.3,0,0,0,2,0.28,0,0,16.17
6020,1360,3,1,4,2,9187000,2810,5,379,1,1,4.63,1.96,72.9,1.38,0.38,0.15,44.8,3.58,36.5,3.21,1.59,2.43,2,0.0000001088,18.97
6021,889,96,8,1,3,51124000,21170,28,2520,14,3,15.11,3.56,63.7,0.3,0,0.64,56.2,2.47,47.8,2.4,2.63,4.33,17,0.0000002738,85.97
6022,1580,20,2,5,2,36285000,10240,26,1804,7,3,6.1,1.8,81.4,2.29,0.42,0.91,61.7,4.04,54.1,2.28,1.01,2.39,10,0.0000001929,58.67
6023,858,92,8,3,10,3946000,1100,15,1350,0,0,0,0.09,77.2,0.29,0.11,0.4,23.6,0,0,0,2.76,0.93,0,0,11.96
6024,1805,13,2,4,9,6101000,1490,17,1346,1,0,1.2,0.4,84.9,1.44,2.09,3.54,46.2,0.77,43.5,0.08,6.55,1.76,1,0.0000001639,27.19
6025,267,76,7,5,8,4250000,770,18,676,0,0,0,0.38,88.5,1.05,0.62,2.06,60.3,0,0,0.91,2.63,2.25,0,0,15.72
6026,1294,77,7,4,6,72718000,14580,22,1980,3,7,3.51,7.68,74.2,1.59,1.93,2.43,62.1,2.18,31.4,2.25,2.28,3.42,10,0.0000000413,62.64
6027,761,52,5,2,5,71061000,19050,25,2071,1,2,2.52,3.06,75.4,2.83,1.28,1.01,36.4,3.09,40.1,1.24,5.01,6.64,3,0.0000000141,36.58
6028,216,50,5,3,3,94866000,33410,22,1615,5,3,7.44,3.66,69.6,0.75,0.93,0.77,55.7,3.25,52.5,0.65,1.98,2.94,8,0.0000000527,48.16
6029,891,6,1,1,9,135369000,38890,38,3320,1,2,1.2,2.31,87.1,0.8,2.3,1.61,76.9,0.51,22.4,0.35,4.39,3.04,3,0.0000000074,39.34
6030,1237,49,5,1,2,15497000,5920,24,1683,8,0,9.43,0.13,83.2,2.03,0.6,0.19,28.3,2.75,57,4.13,3.06,1.74,8,0.0000005162,49.01
6031,1982,54,5,1,5,51156000,13470,27,1963,3,5,2.4,7.88,75.9,4.26,1.89,0.57,46.2,1.57,28.2,0,6.6,4,8,0.0000000586,58.37
6032,1269,13,2,1,9,65605000,25530,29,2610,1,1,1.09,1.51,82.8,1.26,2.94,1.12,44.6,1.5,32.4,1.57,3.34,0.81,2,0.0000000152,31.02
6033,738,63,6,1,7,17407000,3340,26,2319,1,0,1.94,0,84.8,0.87,1.22,1.52,56.5,0.36,10,0.99,5.89,2.67,1,0.0000000574,26.54
6034,1188,62,6,3,9,9185000,1450,15,1312,1,0,0.04,0.59,80.8,0.36,2.63,3.07,57.8,1.09,58.5,1.1,3.22,2.32,1,0.0000001089,24.3
6035,352,70,6,1,6,59084000,23640,30,2700,11,12,10.61,12.81,75.3,1.75,1.7,1.89,66.5,1.93,43.5,1.66,4.42,4.01,23,0.0000001862,117.91
6036,1425,22,2,2,3,29665000,5720,22,1980,13,4,13.37,5.41,73.2,2.23,0.62,0.64,43.6,2.81,35.1,0.77,0.99,2.92,17,0.0000004382,86.38
6037,1508,59,5,1,2,22689000,9180,17,995,3,3,4.8,5.48,86.3,1.56,0.2,0.55,46.1,3.11,40.2,3.56,2.6,6.21,6,0.0000001322,40.66
6038,1048,15,2,2,5,103341000,26890,38,2408,4,13,5.25,11.65,91.7,4.75,2.08,0.15,55,1.58,41.9,2.66,6.65,5.58,17,0.0000000387,98.18
6039,1473,85,8,1,6,6339000,2520,23,1810,3,4,4.68,4.99,81.5,1.37,2.41,1.15,45.7,1.22,45.8,1.81,6.03,2.9,7,0.0000004733,50.27
6040,915,2,1,3,7,17759000,5730,22,1514,0,1,0.34,1.02,84.1,0.84,1.37,2.34,58.5,0.08,32.9,1.33,4.91,1.5,1,0,23.92
6041,1241,67,6,2,5,16471000,3090,28,1718,2,7,0.2,6.95,79.6,1.68,3.54,1.18,58.1,2.6,59.6,1.38,9.68,2.59,9,0.0000001214,61.77
6042,1554,57,5,3,8,15277000,2840,20,1800,1,1,1.49,0.8,84,1.38,2.63,2,56.2,0,0,0.95,2.09,1.65,2,0.0000000655,29.38
6043,583,85,8,1,3,19565000,3360,28,2498,12,3,11.16,0.9,74.4,0.26,0,0.63,28.8,2.61,44.9,1.44,1.95,1.79,15,0.0000006133,75.93
6044,952,80,7,4,8,46522000,11110,27,2393,4,3,4.3,2.64,71.6,0.97,1.36,1.83,45.3,0.48,29.7,0.49,2.04,2.47,7,0.000000086,48.45
